url,Registration Year,Insurance,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Engine,Power,Top Speed,Drive Type,Fuel,Seating Capacity,Price,Mileage,Length,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Valve Configuration,Fuel Supply System,Turbo Charger,Super Charge,Transmission Type,Gearbox,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Shock Absorbers Type,Steering Type,Steering Column,Steering Gear Type,Turning Radius,Front Brake Type,Rear Brake Type,Acceleration,0-100kmph,Width,Height,Ground Clearance Unladen,Wheel Base,Front Tread,Rear Tread,Kerb Weight,No. of Doors,No. of Airbags,Battery Warranty,Petrol Highway Mileage,Gross Weight,Diesel Mileage ARAI,Diesel Fuel Tank Capacity,Ground Clearance (Laden),Global NCAP Safety Rating,Boot Space,Braking (100-0kmph),0-100Kmph (Tested),Quarter Mile (Tested),City driveability (20-80kmph),Braking (80-0 kmph),Ground Clearance,Alloy Wheel Size Front,Alloy Wheel Size Rear,Diesel Highway Mileage,Quarter Mile,Regenerative Braking,Secondary Fuel Type,Alternate Fuel,Range,Battery Capacity,Charging Time DC,Motor Power,Motor Type,Battery Type,Charging Time (D.C),Charging Port,Charging Options,Acceleration 0-100kmph,Charging Time,Fast Charging,LPG Mileage ARAI,LPG Fuel Tank Capacity,Braking (60-0 kmph),Reported Boot Space,3rd Gear (30-80kmph),4th Gear (40-100kmph),Reported Ground Clearance (Unladen),Charging Time AC,"<a href=""/car-faqs/mg-zs-ev/what-is-the-battery-capacity-of-mg-zs-ev-203.html"" class=""bluelink"" title=""Battery Capacity"">Battery Capacity</a>",Charging Time (A.C),Regenerative Braking Levels,Wireless Charging,Charger Type,Charging Time (15 A Plug Point),Charging Time (7.2 kW AC Fast Charger),Charging Time (50 kW DC Fast Charger),Range - Tested,Emission Control System,CNG Mileage ARAI,CNG Fuel Tank Capacity,Boot Space Rear Seat Folding,Petrol Fuel Tank Capacity (Litres),Petrol Mileage WLTP
https://www.cardekho.com/buy-used-car-details/used-Honda-city-vx-mt-cars-Bangalore_2e8525c5-a2ee-430a-b96e-15ccf2f0d02d.htm,May 2014,Comprehensive,Petrol,5 Seats,"86,184 Kms",Bangalore,Second Owner,1498 cc,Manual,2014,1498 cc,119.35 bhp,,,Petrol,5.0,₹42.50 Lakh,18.6 kmpl,4549 mm,Water Cooled Inline i-VTEC DOHC with VTC,1498 cc,119.35bhp@6600rpm,145Nm@4300rpm,4.0,4.0,DOHC,,,,Manual,6 Speed,18.6 kmpl,40 Litres,BS VI,McPherson Strut with Coil Spring,Torsion Beam with Coil Spring,Telescopic Hydraulic Nitrogen Gas-Filled,Electric,Telescopic & Tilt,,5.3,Ventilated Disc,Drum,,,1748 mm,1489 mm,,2600 mm,1496 mm,1484 mm,1107-1153 kg,4.0,6.0,,,1482-1528 kg,,,,,,43.12m,10.99s,17.98s@124.87kmph,,27.19m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Honda-city-i-dtec-zx-cars-Bangalore_a38c8089-4ec3-48fb-a02e-930cf601a276.htm,Sept 2018,Third Party,Diesel,5 Seats,"1,47,264 Kms",Hassan,First Owner,1498 cc,Manual,2018,1498 cc,97.9 bhp,175  kmph,FWD,Diesel,5.0,₹5.38 Lakh,25.6 kmpl,4440 mm,i DTEC Diesel Engine,1498 cc,97.9bhp@3600rpm,200Nm@1750rpm,4.0,4.0,DOHC,Direct Injection,Yes,No,Manual,6 Speed,,,BS IV,MacPherson Strut,Torsion Beam,,Power,Telescopic,Rack & Pinion,5.3 metres,Vantilated Disc,Drum,10 Seconds,10 Seconds,1695 mm,1495 mm,165 mm,2600 mm,1475 mm,1465 mm,1175 kg,4.0,6.0,,,1550 kg,25.6 kmpl,40 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-swift-dzire-zxi-plus-cars-Bangalore_25ceec49-5d79-4d81-a682-9a08afecc94c.htm,Nov 2017,-,Petrol,5 Seats,"75,698 Kms",Bangalore,Second Owner,1197 cc,Manual,2017,1197 cc,81.80 bhp,,FWD,Petrol,5.0,₹5.94 Lakh,21.21 kmpl,3995 mm,K Series VVT Engine,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,21.21 kmpl,37 Litres,BS VI,MacPherson Strut,Torsion Beam,,Power,Tilt Steering,Rack & Pinion,4.8 metres,Disc,Drum,12.6 Seconds,12.6 Seconds,1735 mm,1515 mm,163 mm,2450 mm,1530 mm,1520 mm,860-895 kg,4.0,2.0,,,1315 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive30d-cars-Bangalore_06f35e7f-d73b-4f15-ab91-95454aebbdd5.htm?adId=19852&adType=41,Feb 2021,Comprehensive,Diesel,5 Seats,"34,000 Kms",Bangalore,First Owner,2993 cc,Automatic,2021,2993 cc,261.50 bhp,235 kmph,4WD,Diesel,5.0,₹4.55 Lakh,,4752 mm,TwinPower Turbo 6-cylinder engine,2993 cc,261.50bhp@4000rpm,620Nm@2000-2500rpm,6.0,4.0,,Direct Injection,Twin,No,Automatic,8-Speed Steptronic,,,BS VI,M Sport Adaptive Suspension,M Sport Adaptive Suspension,,Power,Tiltable & Telescopic,Rack & Pinion,,Disc,Disc,6.0 Seconds,6.0 Seconds,1918 mm,1621 mm,,2864 mm,1620 mm,1666 mm,1890 kg,5.0,,,,,14.71 kmpl,68 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Honda-city-vx-mt-cars-Bangalore_bf57dd06-2e1f-403e-bcd7-c12147d368cd.htm,Sept 2015,Comprehensive,Petrol,5 Seats,"1,12,200 Kms",Devanahalli,First Owner,1498 cc,Manual,2015,1498 cc,119.35 bhp,,,Petrol,5.0,₹53.21 Lakh,18.6 kmpl,4549 mm,Water Cooled Inline i-VTEC DOHC with VTC,1498 cc,119.35bhp@6600rpm,145Nm@4300rpm,4.0,4.0,DOHC,,,,Manual,6 Speed,18.6 kmpl,40 Litres,BS VI,McPherson Strut with Coil Spring,Torsion Beam with Coil Spring,Telescopic Hydraulic Nitrogen Gas-Filled,Electric,Telescopic & Tilt,,5.3,Ventilated Disc,Drum,,,1748 mm,1489 mm,,2600 mm,1496 mm,1484 mm,1107-1153 kg,4.0,6.0,,,1482-1528 kg,,,,,,43.12m,10.99s,17.98s@124.87kmph,,27.19m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Honda-city-exi-cars-Bangalore_0453eca5-8992-408b-96b5-407d7f335322.htm,May 2014,Comprehensive,Petrol,5 Seats,"87,854 Kms",Bangalore,Third Owner,1497 cc,Manual,2014,1497 cc,,173  kmph,FWD,Petrol,5.0,₹5.63 Lakh,17.7 kmpl,4390 mm,In-Line Engine,1497 cc,"78 @ 5,500 (PS@rpm)","12.7 @ 2,700 (kgm@rpm)",4.0,2.0,iDSI,PGM-FI (Programmed Fuel Injection),No,No,Manual,5 Speed,17.7 kmpl,42 Litres,Bharat Stage III,"McPherson Strut with Stabilizer, Coil spring","H-Type Torsion Beam Suspension, Coil spring",,Power,Tilt,Electronic Assisted Rack & Pinion,4.9 meters,Ventilated Disc,Drum,13.5 seconds,13.5 seconds,1690 mm,1495 mm,160 mm,2450 mm,,,1055 kg,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-12-asta-option-cars-Bangalore_9b2dc30e-8d87-46c8-86f4-df03bfc10589.htm,Dec 2016,Comprehensive,Petrol,5 Seats,"50,462 Kms",Bangalore,First Owner,1197 cc,Manual,2016,1197 cc,81.83 bhp,170  kmph,FWD,Petrol,5.0,₹3.79 Lakh,18.6 kmpl,3985 mm,Kappa VTVT Petrol Engine,1197 cc,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,18.6 kmpl,45 Litres,BS IV,MacPherson Strut,Coupled Torsion Beam,Gas Filled,Power,Tilt & Telescopic,Rack & Pinion,5.2 metres,Disc,Drum,13.2 Seconds,13.2 Seconds,1734 mm,1505 mm,170 mm,2570 mm,1505 mm,1503 mm,1066 kg,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-vellfire-vip-executive-lounge-cars-Bangalore_4342bab2-9f87-45dc-a409-20a0bd2ceb27.htm?adId=20123&adType=41,Feb 2023,Comprehensive,Petrol,7 Seats,"9,200 Kms",Bangalore,First Owner,2487 cc,Automatic,2023,2487 cc,190.42 bhp,170  kmph,AWD,Petrol,7.0,₹5.67 Lakh,,5005 mm,2.5-litre a Hybrid,2487 cc,190.42bhp@6000rpm,240Nm@4296-4500rpm,4.0,4.0,,,,,Automatic,CVT,,60 Litres,BS VI 2.0,MacPherson Strut suspension,Double wishbone suspension,,Electric,Tilt & Telescopic,Rack & Pinion,5.9 m,Disc,Disc,,,1850 mm,1950 mm,,3000 mm,,,,4.0,,,18.28 kmpl,,,,,4 Star,148 Litres,,,,,,,19 Inch,19 Inch,,,Yes,Electric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-fortuner-legender-4x4-at-2023-cars-Vellore_02097245-025d-4020-991d-b2fbc53d5bee.htm,2022,-,Diesel,7 Seats,"30,000 Kms",Vellore,First Owner,2755 cc,Automatic,2022,2755 cc,201.15 bhp,,4WD,Diesel,7.0,₹1.09 Crore,8 kmpl,4795 mm,2.8 L Diesel engine,2755 cc,201.15bhp@3000-3400rpm,500Nm@1600-2800rpm,4.0,4.0,DOHC,Direct Injection,Yes,,Automatic,6 Speed with Sequential Shift,,,BS VI,Double Wishbone,4-Link With Coil Spring,,,Tilt & Telescopic,,5.8,Ventilated Disc,Ventilated Disc,,,1855 mm,1835 mm,,2745 mm,,,2400 kg,5.0,,,,2735 kg,,80 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-swift-vdi-bsiv-cars-Samalkota_7f8a090c-8ac4-41a3-8e54-8d4bb8a556c1.htm,2016,-,Diesel,5 Seats,"1,20,000 Kms",Rajahmundry,Second Owner,1248 cc,Manual,2016,1248 cc,74 bhp,155  kmph,FWD,Diesel,5.0,₹42 Lakh,25.2 kmpl,3840 mm,DDiS Diesel Engine,1248 cc,74bhp@4000rpm,190Nm@2000rpm,4.0,4.0,DOHC,CRDI,Yes,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam,,Power,Tilt,Rack & Pinion,4.8 meters,Ventilated Disc,Drum,14.8 Seconds,14.8 Seconds,1735 mm,1530 mm,163 mm,2450 mm,,,960 kg,5.0,,,,1405 kg,25.2 kmpl,42 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-grand-vitara-alpha-plus-hybrid-cvt-bsvi-cars-Sambalpur_3ee11a16-b9c7-4655-ba91-240c5af6b181.htm,2023,-,Petrol,5 Seats,"70,000 Kms",Raipur,First Owner,1490 cc,Automatic,2023,1490 cc,91.18 bhp,,2WD,Petrol,5.0,₹3.80 Lakh,27.97 kmpl,4345 mm,,1490 cc,91.18bhp@5500rpm,122Nm@4400-4800rpm,3.0,4.0,,,,,Automatic,eCVT,27.97 kmpl,45 Litres,BS VI,MacPherson Strut,Torsion Beam,,Power,Tilt & Telescopic,,5.4,Ventilated Disc,Solid Disc,,,1795 mm,1645 mm,,2600 mm,,,1290 - 1295 kg,5.0,,,,1755 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-sonet-htx-turbo-imt-bsvi-cars-Kharar_94d4574d-4062-487b-a67e-0f4252c37f9c.htm,2021,Zero Dep,Petrol,5 Seats,"43,000 Kms",Solan,First Owner,998 cc,Manual,2021,998 cc,118.36 bhp,,FWD,Petrol,5.0,₹17 Lakh,18.2 kmpl,3995 mm,Smartstream G1.0 T - GDi,998 cc,118.36bhp@6000rpm,172Nm@1500-4000rpm,3.0,4.0,,GDi,Yes,,Manual,6-Speed iMT,18.2 kmpl,45 Litres,BS VI,McPherson Strut with Coil Spring,Coupled Torsion Beam Axle with Coil Spring,,Electric,Tilt,,,Disc,Drum,,,1790 mm,1642 mm,,2500 mm,,,1201 kg,5.0,,,15.33 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-xuv-3xo-revx-a-turbo-cars-Kendrapara_200a7cbe-8434-4549-95fb-966cda249534.htm,2025,-,Petrol,5 Seats,"6,000 Kms",Bhubaneswar,First Owner,1197 cc,Manual,2025,1197 cc,128.73 bhp,,FWD,Petrol,5.0,₹7.60 Lakh,20.1 kmpl,3990 mm,mStallion (TGDi) engine,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,3.0,4.0,,,Yes,,Manual,6-Speed,20.1 kmpl,,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,,Electric,,,5.3 m,Disc,Disc,,,1821 mm,1647 mm,,2600 mm,,,,5.0,,,,,,,,5 Star,364 Litres,,,,,,,16 Inch,16 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-wagon-r-vxi-bs-iv-cars-Bangalore_7dc55e8e-f651-4ce1-b5ab-82a535c28b83.htm,2014,-,Petrol,5 Seats,"40,000 Kms",Bangalore,First Owner,998 cc,Manual,2014,998 cc,67.04 bhp,152  kmph,FWD,Petrol,5.0,₹12 Lakh,20.51 kmpl,3599 mm,K10B Petrol Engine,998 cc,67.04bhp@6200rpm,90Nm@3500rpm,3.0,4.0,DOHC,,No,No,Manual,5 Speed,20.51 kmpl,35 Litres,BS IV,MacPherson Strut,Isolated Trailing Link,Coil Spring,Power,Tilt & Collapsible,Rack & Pinion,4.6 metres,Ventilated Disc,Drum,18.6 Seconds,18.6 Seconds,1495 mm,1700 mm,165 mm,2400 mm,1295 mm,1290 mm,885 kg,5.0,,,,1350 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-12-asta-option-cars-Bangalore_714ec44f-ed9f-4ed3-99d1-62dcf310aeca.htm,Nov 2016,Comprehensive,Petrol,5 Seats,"1,08,313 Kms",Tumkur,First Owner,1197 cc,Manual,2016,1197 cc,81.83 bhp,170  kmph,FWD,Petrol,5.0,,18.6 kmpl,3985 mm,Kappa VTVT Petrol Engine,1197 cc,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,18.6 kmpl,45 Litres,BS IV,MacPherson Strut,Coupled Torsion Beam,Gas Filled,Power,Tilt & Telescopic,Rack & Pinion,5.2 metres,Disc,Drum,13.2 Seconds,13.2 Seconds,1734 mm,1505 mm,170 mm,2570 mm,1505 mm,1503 mm,1066 kg,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-celerio-zxi-cars-Bangalore_139689db-5acb-4a35-890f-3d1d75ac6a2c.htm,Apr 2017,Comprehensive,Petrol,5 Seats,"74,807 Kms",Bangalore,Third Owner,998 cc,Manual,2017,998 cc,67.05 bhp,,FWD,Petrol,5.0,,21.63 kmpl,3695 mm,K10B Engine,998 cc,67.05bhp@6000rpm,90Nm@3500rpm,3.0,4.0,DOHC,MPFi,No,No,Manual,5 Speed,21.63 kmpl,35 Litres,BS VI,MacPherson Strut,Coupled Torsion Beam,Coil Spring,Power,Tilt,Rack & Pinion,4.7 metres,Ventilated Disc,Drum,15.05 Seconds,15.05 Seconds,1600 mm,1560 mm,165 mm,2425 mm,1420 mm,1410 mm,835 kg,5.0,1.0,,,1250 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Ford-ecosport-15-dv5-mt-titanium-cars-Bangalore_5c4315ac-d11e-4daf-b9f8-ac9febddbc6d.htm,Jun 2014,-,Diesel,5 Seats,"98,086 Kms",Bangalore,Second Owner,1498 cc,Manual,2014,1498 cc,89.84 bhp,182  kmph,FWD,,5.0,₹3.25 Lakh,22.7 kmpl,3999 mm,TDCi Diesel Engine,1498 cc,89.84bhp@3750rpm,204Nm@2000-2750rpm,4.0,2.0,SOHC,Direct Injection,Yes,No,Manual,5 Speed,,,BS IV,McPherson Strut,Twist Beam,Twin Gas & Oil Filled,Power,Tilt & Telescopic Steering,Rack & Pinion,5.3 meters,Ventilated Disc,Drum,13.5 Seconds,13.5 Seconds,1765 mm,1708 mm,200 mm,2520 mm,1519 mm,1524 mm,1290 kg,5.0,,,,1740 kg,22.7 kmpl,52 Litres,,,,,,,,,200mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Skoda-slavia-10l-sportline-at-cars-Bangalore_7ec8bcfc-097e-4c9b-b0db-213d6635b8c5.htm?adId=20403&adType=41,May 2025,Comprehensive,Petrol,5 Seats,"19,100 Kms",Bangalore,First Owner,999 cc,Automatic,2025,999 cc,114 bhp,,FWD,Petrol,5.0,₹5.43 Lakh,18.73 kmpl,4541 mm,1.0 TSI Petrol,999 cc,114bhp@5000-5500rpm,178Nm@1750-4500rpm,3.0,4.0,,,,,Automatic,6 Speed AT,18.73 kmpl,45 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,,Electric,Tilt & Telescopic,,,Disc,Drum,,,1752 mm,1507 mm,179 mm,2651 mm,,,1219-1252 kg,4.0,,,,1660 kg,,,145 mm,5 Star,521 Litres,,,,,,,16 Inch,16 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-sportz-12-cars-Bangalore_a2407b89-3a71-4467-90a2-1d12b9b0958d.htm,Dec 2015,Comprehensive,Petrol,5 Seats,"1,19,506 Kms",Belgaum,First Owner,1197 cc,Manual,2015,1197 cc,81.83 bhp,170  kmph,FWD,Petrol,5.0,₹3.65 Lakh,18.6 kmpl,3985 mm,Kappa VTVT Petrol Engine,1197 cc,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,18.6 kmpl,45 Litres,BS IV,MacPherson Strut,Coupled Torsion Beam,Gas Filled,Power,Tilt & Telescopic,Rack & Pinion,5.2 meters,Disc,Drum,13.2 Seconds,13.2 Seconds,1734 mm,1505 mm,170 mm,2570 mm,1505 mm,1503 mm,1066 kg,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Mahindra-kuv-100-nxt-g80-k8-6str-cars-Bangalore_8fb6803f-4483-4db5-8cc6-d53957b30610.htm,Mar 2016,Comprehensive,Petrol,6 Seats,"1,09,387 Kms",Bangalore,Second Owner,1198 cc,Manual,2016,1198 cc,82 bhp,160 kmph,2WD,Petrol,6.0,₹3.67 Lakh,18.15 kmpl,3700 mm,mFALCON G80,1198 cc,82bhp@5500rpm,115Nm@3500-3600rpm,3.0,4.0,,MPFI,,,Manual,5-Speed,18.15 kmpl,35 Litres,BS VI,"Independent McPherson Strut with Dual Path Mounts, Coil Spring",Semi-independent Twist Beam with Coil Spring,Hydraulic Gas Charged,Electric,Tilt & Collapsible,,5.05,Disc,Drum,,,1735 mm,1655 mm,170 mm,2385 mm,1490 mm,1490 mm,1135 kg,5.0,,,,,,,,,243 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-rxt-cars-Bangalore_be436d2a-f1a8-4382-ad99-af413d730139.htm,Oct 2018,Comprehensive,Petrol,5 Seats,"40,966 Kms",Bangalore,Second Owner,799 cc,Manual,2018,799 cc,53.3 bhp,135  kmph,FWD,Petrol,5.0,₹15.21 Lakh,25.17 kmpl,3679 mm,Petrol Engine,799 cc,53.3bhp@5678rpm,72Nm@4386rpm,3.0,4.0,DOHC,MPFi,No,No,Manual,5 Speed,25.17 kmpl,28 Litres,BS IV,MacPherson Strut,Twist Beam,,Power,,,4.9 metres,Disc,Drum,16 Seconds,16 Seconds,1579 mm,1478 mm,180 mm,2422 mm,,,710 kg,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Bmw-x4-m-sport-x-xdrive30d-cars-Bangalore_80c63d7d-cd04-47f0-ba2e-7b42b25139a5.htm?adId=20131&adType=41,Jul 2021,Comprehensive,Diesel,5 Seats,"34,000 Kms",Bangalore,First Owner,2993 cc,Automatic,2021,2993 cc,261.50 bhp,235 kmph,4WD,Diesel,5.0,₹5.21 Lakh,,4752 mm,TwinPower Turbo 6-cylinder engine,2993 cc,261.50bhp@4000rpm,620Nm@2000-2500rpm,6.0,4.0,,Direct Injection,Twin,No,Automatic,8-Speed Steptronic,,,BS VI,M Sport Adaptive Suspension,M Sport Adaptive Suspension,,Power,Tiltable & Telescopic,Rack & Pinion,,Disc,Disc,6.0 Seconds,6.0 Seconds,1918 mm,1621 mm,,2864 mm,1620 mm,1666 mm,1890 kg,5.0,,,,,14.71 kmpl,68 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Honda-city-sv-mt-cars-Bangalore_0ed6a0a7-257a-4130-82ed-885ad7bce9dc.htm,Apr 2014,Comprehensive,Petrol,5 Seats,"79,037 Kms",Bangalore,First Owner,1497 cc,Manual,2014,1497 cc,117.60 bhp,,,Petrol,5.0,₹3.31 Lakh,17.4 kmpl,4440 mm,i-VTEC,1497 cc,117.60bhp@6600rpm,145Nm@4600rpm,4.0,4.0,SOHC,,,,Manual,5 Speed,17.4 kmpl,40 Litres,BS VI,"McPherson Strut, Coil Spring","Torsion Beam Axle, Coil Spring",,Electric,Tilt,,5.3,Ventilated Disc,Drum,,,1695 mm,1495 mm,,2600 mm,1490 mm,1480 mm,1063 kg,4.0,2.0,,,1438 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-i20-sportz-12-cars-Bangalore_6be204b7-7bdf-476f-ad98-9f1a0ffca6fd.htm,May 2016,Comprehensive,Petrol,5 Seats,"77,000 Kms",Dharwad,Second Owner,1197 cc,Manual,2016,1197 cc,81.83 bhp,170  kmph,FWD,Petrol,5.0,₹3.05 Lakh,18.6 kmpl,3985 mm,Kappa VTVT Petrol Engine,1197 cc,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,18.6 kmpl,45 Litres,BS IV,MacPherson Strut,Coupled Torsion Beam,Gas Filled,Power,Tilt & Telescopic,Rack & Pinion,5.2 meters,Disc,Drum,13.2 Seconds,13.2 Seconds,1734 mm,1505 mm,170 mm,2570 mm,1505 mm,1503 mm,1066 kg,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mg-hector-plus-sharp-diesel-mt-cars-Bangalore_45b33495-55f0-4bed-bb90-25f4d05e6a25.htm?adId=20316&adType=41,2022,Comprehensive,Diesel,6 Seats,"42,500 Kms",Bangalore,First Owner,1956 cc,Manual,2022,1956 cc,167.67 bhp,,,Diesel,6.0,₹52 Lakh,16.65 kmpl,4720 mm,2.0L Turbocharged Diesel,1956 cc,167.67bhp@3750rpm,350nm@1750-2500rpm,4.0,4.0,,,YES,,Manual,6-speed,,,BS VI,Mcpherson Strut with Stablizer bar,Semi Independent Helical Spring Torsion Beam,,,Tilt,,,Disc,Disc,,,1835 mm,1760 mm,,2750 mm,,,1860 kg,5.0,6.0,,,,16.65 kmpl,60 Litres,192mm,,,,,,,,,,,18 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Renault-kwid-rxt-cars-Bangalore_be436d2a-f1a8-4382-ad99-af413d730139.htm,Oct 2018,Comprehensive,Petrol,5 Seats,"40,966 Kms",Bangalore,Second Owner,799 cc,Manual,2018,799 cc,53.3 bhp,135  kmph,FWD,Petrol,5.0,₹5.36 Lakh,25.17 kmpl,3679 mm,Petrol Engine,799 cc,53.3bhp@5678rpm,72Nm@4386rpm,3.0,4.0,DOHC,MPFi,No,No,Manual,5 Speed,25.17 kmpl,28 Litres,BS IV,MacPherson Strut,Twist Beam,,Power,,,4.9 metres,Disc,Drum,16 Seconds,16 Seconds,1579 mm,1478 mm,180 mm,2422 mm,,,710 kg,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Honda-city-i-vtec-cvt-vx-cars-Bangalore_7d773cf9-2260-4914-8199-77d7b169c5f8.htm,Oct 2016,-,Petrol,5 Seats,"74,454 Kms",Bangalore,First Owner,1497 cc,Automatic,2016,1497 cc,117.3 bhp,195  kmph,FWD,Petrol,5.0,,18 kmpl,4440 mm,i VTEC Engine,1497 cc,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,SOHC,PGM-Fi,No,No,Automatic,5 Speed CVT,18 kmpl,40 Litres,BS IV,MacPherson Strut,Torsion Beam,,Power,Tilt & Collapsible,Rack & Pinion,5.3 meters,Disc,Drum,10 Seconds,10 Seconds,1695 mm,1495 mm,165 mm,2600 mm,1480 mm,1465 mm,1085 kg,4.0,,,,,,,,,,,,,,,,,,,,,,CNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Renault-kwid-rxl-cars-Bangalore_416d7c2d-9a67-4726-8e1a-981a4bc23d9d.htm,Aug 2017,-,Petrol,5 Seats,"56,000 Kms",Bangalore,First Owner,799 cc,Manual,2017,799 cc,53.3 bhp,135  kmph,FWD,Petrol,5.0,₹5.75 Lakh,25.17 kmpl,3679 mm,Petrol Engine,799 cc,53.3bhp@5678rpm,72Nm@4386rpm,3.0,4.0,DOHC,MPFi,No,No,Manual,5 Speed,25.17 kmpl,28 Litres,BS IV,MacPherson Strut,Twist Beam,,Power,,,4.9 metres,Disc,Drum,16 Seconds,16 Seconds,1579 mm,1478 mm,180 mm,2422 mm,,,690 kg,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
