ID,Price,Levy,Manufacturer,Model,year,Category,Leather interior,Engine volume,Mileage,Cylinders,Doors,Wheel,Color,Airbags,Engine Type,Gear box type_Automatic,Gear box type_Manual,Gear box type_Tiptronic,Gear box type_Variator,Drive wheels_FWD,Drive wheels_RWD,Fuel_Diesel,Fuel_Hybrid,Fuel_Hydrogen,Fuel_LPG,Fuel_Petrol,Fuel_Plug-in Hybrid
45813727,66093.5,1481,JAGUAR,E-pace,2017,Jeep,1,3.0,28421.0,6.0,04-May,1,Red,12.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45793634,6272.0,1282,CHEVROLET,Captiva,2007,Jeep,1,2.0,78972.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45813857,1176.0,777,FORD,Fusion,2014,Sedan,1,2.5,35058.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45782452,16935.0,-,TOYOTA,Prius C,2012,Hatchback,0,1.5,91400.0,4.0,04-May,1,Silver,12.0,0,0,0,0,1,1,0,False,True,False,False,False,False
45811572,11000.0,-,JAGUAR,X-type,2007,Sedan,1,2.5,160000.0,6.0,04-May,0,Carnelian red,5.0,0,0,0,1,0,0,0,False,False,False,False,True,False
45801532,13172.0,-,MITSUBISHI,Outlander,2005,Jeep,0,2.4,160000.0,4.0,04-May,1,Silver,8.0,0,0,1,0,0,0,0,False,False,False,False,True,False
45647918,16308.0,779,TOYOTA,Camry,2013,Sedan,1,2.5,225510.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
41217940,11290.0,-,HONDA,FIT,2003,Hatchback,0,1.5,150000.0,4.0,04-May,0,Grey,6.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45804442,35570.0,1624,LEXUS,RX 350,2009,Jeep,1,3.5,82343.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45810543,21181.0,640,CHEVROLET,Orlando,2013,Jeep,1,2.0,143894.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45771974,13799.0,3329,FORD,Expedition,2007,Jeep,1,5.4,280429.0,8.0,04-May,1,Grey,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45767920,11917.0,447,HONDA,Insight,2013,Hatchback,1,1.3,143597.0,4.0,04-May,1,Silver,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45767425,5802.0,1055,MERCEDES-BENZ,E 350,2013,Sedan,1,3.5,107800.0,6.0,04-May,1,Grey,12.0,0,1,0,0,0,0,1,True,False,False,False,False,False
45758186,15602.5,862,FORD,Escape,2011,Jeep,1,2.5,130306.0,4.0,04-May,1,Green,6.0,0,1,0,0,0,0,0,False,True,False,False,False,False
45810723,10349.0,-,NISSAN,X-Trail,2004,Jeep,0,2.0,156000.0,4.0,04-May,0,Black,8.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45789002,36065.0,-,LEXUS,GX 470,2004,Jeep,1,4.7,197000.0,8.0,04-May,1,Grey,10.0,0,1,0,0,0,0,0,False,False,False,True,False,False
45783701,23521.0,-,SUBARU,Forester,2013,Jeep,1,2.5,80000.0,6.0,04-May,1,Silver,12.0,0,0,0,1,0,0,0,False,False,False,False,True,False
45655579,14113.0,761,TOYOTA,Prius,2010,Hatchback,1,1.8,73402.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45089354,45473.0,639,BMW,528,2014,Sedan,1,2.0,70000.0,4.0,>5,1,Black,10.0,1,0,0,1,0,0,1,False,False,False,False,True,False
45770379,14740.0,-,HONDA,Insight,2010,Hatchback,0,1.3,320000.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,False,False,False,True,False,False
45642637,13485.0,650,VOLKSWAGEN,Jetta,2016,Sedan,1,1.4,83259.0,4.0,04-May,1,Blue,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45332088,14740.0,-,TOYOTA,Corolla,2007,Sedan,0,1.4,241000.0,4.0,04-May,1,Blue,4.0,0,0,1,0,0,1,0,False,False,False,False,True,False
45802159,30085.0,777,HYUNDAI,H1,2014,Minivan,1,2.5,196654.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45656657,11917.0,490,HONDA,Insight,2011,Hatchback,1,1.3,216858.0,4.0,04-May,1,Grey,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45500297,6899.0,-,NISSAN,Cefiro,2006,Sedan,0,2.0,107342.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,False,False,False,False,False,False
45790477,15681.0,586,HYUNDAI,Elantra,2012,Sedan,0,1.8,127226.0,4.0,04-May,1,Blue,6.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45783289,15053.0,810,HYUNDAI,Elantra,2016,Sedan,0,1.8,80000.0,4.0,04-May,1,Grey,12.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45805620,13172.0,-,TOYOTA,Prius,2007,Sedan,0,1.5,200000.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45730144,40092.0,730,SSANGYONG,Actyon,2016,Jeep,1,1.6,72073.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45815372,7840.0,-,MERCEDES-BENZ,E 200,1998,Sedan,0,2.0,180003.0,4.0,04-May,1,Black,4.0,0,0,1,0,0,0,1,False,False,False,False,False,False
45805495,34497.0,1018,BMW,X5,2011,Jeep,1,3.0,250000.0,6.0,04-May,1,Grey,10.0,0,0,0,1,0,0,0,True,False,False,False,False,False
45770568,10976.0,-,NISSAN,X-Trail,2004,Jeep,0,2.5,313000.0,4.0,04-May,1,Green,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
42866189,29793.0,1051,KIA,Optima,2016,Sedan,1,2.4,52000.0,4.0,04-May,1,White,12.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45792716,3136.0,-,VOLKSWAGEN,Vento,1993,Sedan,0,1.8,245000.0,4.0,04-May,1,Carnelian red,2.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45802134,68223.0,1327,HYUNDAI,H1,2018,Universal,1,2.5,27406.0,4.0,04-May,1,Yellow,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45682336,41710.0,-,BMW,328,2012,Sedan,1,2.0,183000.0,4.0,04-May,1,Silver,12.0,1,0,0,1,0,0,1,False,False,False,False,True,False
45729778,42102.0,730,SSANGYONG,Actyon,2016,Jeep,1,1.6,89836.0,4.0,04-May,1,Blue,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45789109,16308.0,456,TOYOTA,Camry,2015,Sedan,1,2.5,154312.0,4.0,04-May,1,Black,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45805903,51746.0,1384,MERCEDES-BENZ,CLS 55 AMG,2014,Sedan,1,4.7,124893.0,8.0,04-May,1,Black,12.0,1,0,0,1,0,0,0,False,False,False,False,True,False
45624591,6400.0,-,DAIHATSU,Mira,2012,Hatchback,0,0.7,103000.0,3.0,04-May,0,Black,2.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45759910,24775.0,-,MERCEDES-BENZ,CLS 350,2005,Coupe,1,3.5,92800.0,6.0,04-May,1,Silver,12.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45766618,11917.5,2410,MERCEDES-BENZ,E 350,2010,Sedan,1,6.2,274771.0,8.0,04-May,1,White,12.0,0,1,0,0,0,0,1,True,False,False,False,False,False
45264871,16621.0,1018,FORD,Escape,2011,Jeep,1,3.0,104000.0,6.0,>5,1,Black,6.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45732037,53154.0,891,HYUNDAI,Santa FE,2016,Jeep,1,2.0,119240.0,4.0,04-May,1,Blue,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45786947,15681.0,1058,MERCEDES-BENZ,E 350,2012,Sedan,1,3.5,70000.0,6.0,04-May,1,White,11.0,0,1,0,0,0,0,1,False,False,False,False,True,False
45775973,14740.0,-,HONDA,Insight,2009,Sedan,0,1.3,156000.0,4.0,04-May,1,Black,4.0,0,0,0,0,1,1,0,False,True,False,False,False,False
45803016,15470.0,769,HYUNDAI,Santa FE,2011,Jeep,1,2.2,75054.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
33606010,8781.0,-,MITSUBISHI,Pajero IO,2001,Jeep,0,2.0,140000.0,4.0,04-May,1,White,4.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45815229,3058.0,784,TOYOTA,Yaris,2017,Sedan,1,1.5,102322.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45763942,16308.0,-,MERCEDES-BENZ,ML 350,2004,Jeep,1,3.7,279752.0,6.0,04-May,1,Grey,10.0,0,0,0,1,0,0,0,False,False,False,False,False,False
45792310,18189.0,638,KIA,Optima,2014,Sedan,1,2.0,40801.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45809503,38182.0,595,HONDA,FIT,2015,Hatchback,1,1.5,60539.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45773189,5488.0,1553,CHEVROLET,Avalanche,2013,Sedan,1,5.3,186448.0,8.0,04-May,1,Black,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
42597264,13172.0,-,HONDA,CR-Z ჰიბრიდი,2010,Coupe,0,1.5,185000.0,4.0,02-Mar,1,Blue,8.0,0,0,0,1,0,1,0,False,True,False,False,False,False
45662057,11917.0,490,HONDA,Insight,2011,Hatchback,1,1.3,198891.0,4.0,04-May,1,Grey,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45812599,4704.0,781,VOLKSWAGEN,Golf,2012,Hatchback,1,2.5,215747.0,5.0,04-May,1,Grey,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45789185,78403.0,-,LEXUS,RC F,2015,Coupe,1,3.5,86000.0,6.0,02-Mar,1,Grey,16.0,0,0,0,1,0,0,0,False,False,False,False,True,False
45757771,18189.0,777,TOYOTA,Camry,2014,Sedan,1,2.5,12000.0,4.0,04-May,1,White,6.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45776653,47042.0,-,BMW,M5,2010,Sedan,1,5.0,94000.0,10.0,04-May,1,Black,12.0,0,0,1,0,0,0,1,False,False,False,False,True,False
45647869,17249.0,1018,MERCEDES-BENZ,ML 350,2011,Jeep,1,3.0,275862.0,6.0,04-May,1,Silver,12.0,0,1,0,0,0,0,0,True,False,False,False,False,False
45810478,32973.0,640,CHEVROLET,Orlando,2013,Jeep,1,2.0,37106.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45796920,34692.0,1249,HYUNDAI,H1,2017,Universal,1,2.5,188000.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45790388,7997.0,-,MERCEDES-BENZ,ML 320,2000,Jeep,1,3.2,111111.0,6.0,04-May,1,Grey,12.0,0,0,0,1,0,0,0,False,False,False,False,False,False
45816187,7213.0,-,MERCEDES-BENZ,E 320,1998,Sedan,1,3.2,253000.0,6.0,04-May,1,Silver,6.0,0,1,0,0,0,0,1,False,False,False,False,True,False
45770423,21953.0,-,AUDI,A6 С6,2008,Sedan,1,3.2,158177.0,6.0,04-May,0,Grey,12.0,0,0,0,1,0,0,0,False,False,False,False,True,False
45801012,10400.0,1267,TOYOTA,Aqua,2013,Hatchback,0,1.5,135000.0,4.0,04-May,0,Grey,4.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45778049,23521.0,1399,BMW,335,2010,Sedan,1,3.5,94000.0,6.0,04-May,1,White,6.0,1,0,0,1,0,0,1,False,False,False,False,True,False
45659025,17249.0,1172,MERCEDES-BENZ,ML 350,2011,Jeep,1,3.5,220323.0,6.0,04-May,1,Black,12.0,0,1,0,0,0,0,0,True,False,False,False,False,False
45728350,4704.0,518,TOYOTA,Avalon,2016,Sedan,1,2.5,31387.0,4.0,04-May,1,Silver,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45761391,23521.0,781,TOYOTA,RAV 4,2012,Jeep,0,2.5,98000.0,4.0,04-May,1,Black,10.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45649719,1019.0,1055,LEXUS,RX 450,2013,Jeep,1,3.5,138038.0,6.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
43156754,13956.0,642,FORD,C-MAX PREMIUM,2012,Hatchback,1,2.0,199348.0,4.0,04-May,1,Green,8.0,0,1,0,0,0,1,0,False,False,False,False,False,True
45795192,9095.0,761,FORD,Transit Connect,2010,Goods wagon,1,1.8,160000.0,4.0,02-Mar,1,Silver,4.0,1,0,1,0,0,1,0,True,False,False,False,False,False
45805377,13799.0,585,HYUNDAI,Elantra,2013,Sedan,0,1.8,130000.0,6.0,04-May,1,White,2.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45768954,9879.0,1018,MERCEDES-BENZ,E 350,2011,Sedan,1,3.0,273186.0,6.0,04-May,1,White,12.0,0,1,0,0,0,0,1,True,False,False,False,False,False
45782041,3450.0,-,MERCEDES-BENZ,Vito,2000,Minivan,0,2.3,70300.0,4.0,04-May,0,Silver,8.0,0,0,1,0,0,1,0,False,False,False,False,True,False
44098271,55823.0,765,MERCEDES-BENZ,GLA 250,2015,Jeep,1,2.0,63000.0,4.0,04-May,1,Black,14.0,1,0,0,1,0,0,0,False,False,False,False,True,False
45781772,3500.0,-,OPEL,Tigra,1995,Coupe,0,1.6,1000.0,4.0,02-Mar,1,Black,2.0,0,0,1,0,0,1,0,False,False,False,False,True,False
45732365,71647.0,1077,HYUNDAI,Santa FE,2019,Jeep,1,2.0,47778.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45801369,4391.0,-,VOLKSWAGEN,Golf,2000,Hatchback,0,1.4,230000.0,4.0,02-Mar,1,Blue,16.0,0,0,1,0,0,1,0,False,False,False,False,True,False
45801298,10036.0,790,OPEL,Combo,2009,Goods wagon,0,1.6,240000.0,4.0,04-May,1,White,4.0,0,0,1,0,0,1,0,False,False,False,False,False,False
45732787,12858.0,640,HYUNDAI,Sonata,2013,Sedan,1,2.0,52668.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45759340,9565.0,915,AUDI,A7,2014,Hatchback,1,3.0,191373.0,6.0,04-May,1,Grey,6.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45776831,13500.0,-,MERCEDES-BENZ,A 140 140,1997,Microbus,0,2.9,111000.0,1.0,04-May,1,Carnelian red,1.0,0,0,1,0,0,0,1,True,False,False,False,False,False
45769827,14113.0,585,TOYOTA,Prius,2013,Sedan,1,1.8,114526.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45804535,58971.0,859,JEEP,Wrangler,2014,Jeep,1,2.8,176300.0,4.0,04-May,1,Brown,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45806681,8781.0,-,BMW,328 DRIFT CAR,1995,Coupe,0,3.1,177000.0,6.0,02-Mar,1,Red,2.0,0,0,1,0,0,0,1,False,False,False,False,True,False
45797040,34406.0,777,HYUNDAI,H1,2014,Minivan,1,2.5,115417.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45758145,14113.0,-,TOYOTA,Prius,2008,Hatchback,1,1.5,145579.0,4.0,04-May,1,Silver,8.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45806200,8467.0,-,TOYOTA,Ist,2005,Hatchback,0,1.3,138000.0,4.0,04-May,0,White,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45809283,13397.0,447,HONDA,FIT,2013,Hatchback,1,1.3,131200.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45797925,18240.0,583,HYUNDAI,Elantra,2011,Sedan,1,1.6,161518.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45765210,11917.0,474,FIAT,500,2013,Jeep,1,1.4,135914.0,4.0,04-May,1,Black,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45786795,9400.0,988,TOYOTA,Prius,2007,Hatchback,0,1.5,200000.0,4.0,04-May,1,Silver,8.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45543139,22110.0,765,SUBARU,Forester XT,2015,Hatchback,1,2.0,61230.0,4.0,04-May,1,Red,10.0,1,1,0,0,0,0,0,False,False,False,False,True,False
45724333,11604.0,629,HYUNDAI,Veloster,2015,Hatchback,0,1.6,62000.0,4.0,02-Mar,1,Blue,12.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45803869,11650.0,-,MITSUBISHI,Pajero IO,2005,Jeep,0,2.0,231212.0,4.0,04-May,1,Silver,6.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45770932,14113.0,585,TOYOTA,Prius,2013,Jeep,1,1.8,114526.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45803723,35269.0,1017,HYUNDAI,Tucson,2017,Jeep,1,2.0,150563.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45731490,18669.0,862,HYUNDAI,H1,2011,Minivan,1,2.5,65564.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45814951,12074.0,765,SUBARU,XV,2015,Jeep,1,2.0,118848.0,4.0,04-May,1,Red,12.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45546478,39201.0,780,VOLKSWAGEN,Jetta,2019,Sedan,1,1.4,5000.0,4.0,04-May,1,Grey,16.0,1,1,0,0,0,1,0,False,False,False,False,True,False
45801419,21652.0,730,HYUNDAI,Accent,2016,Sedan,1,1.6,107393.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45797240,44533.0,1413,HYUNDAI,Genesis,2016,Sedan,1,3.3,33705.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45803246,15681.0,891,HYUNDAI,Sonata,2016,Sedan,1,2.0,285486.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,False,False,False,True,False,False
45809531,19306.0,501,TOYOTA,Aqua,2014,Hatchback,1,1.5,71000.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45756857,13172.0,382,FORD,Fusion,2015,Sedan,1,2.0,149048.0,4.0,04-May,1,White,6.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45809101,7997.0,836,DAEWOO,Lacetti,2010,Sedan,1,2.0,53223.0,4.0,04-May,1,Grey,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45811033,17876.0,394,LEXUS,ES 300,2014,Sedan,1,2.5,113002.0,4.0,04-May,1,Black,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45816495,22894.0,-,MERCEDES-BENZ,ML 500,2005,Jeep,1,5.0,200000.0,8.0,04-May,1,Silver,12.0,0,0,0,1,0,0,0,False,False,False,False,True,False
45809167,32311.0,1053,FORD,Taurus,2014,Sedan,1,3.5,154587.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45651285,39201.0,1104,AUDI,Q5,2015,Jeep,1,3.0,54683.0,6.0,04-May,1,Black,12.0,0,0,0,1,0,0,0,False,False,False,False,True,False
45732975,9252.0,765,HYUNDAI,Sonata,2015,Sedan,1,2.0,26802.0,4.0,04-May,1,Orange,4.0,0,1,0,0,0,1,0,False,False,False,True,False,False
45769599,6429.0,2225,TOYOTA,Tundra,2017,Sedan,1,4.6,190875.0,8.0,04-May,1,White,12.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45803943,16480.0,707,HYUNDAI,Tucson,2011,Jeep,1,2.0,245312.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45793557,12544.0,1185,FORD,Fusion,2009,Sedan,1,2.5,264000.0,4.0,04-May,1,Black,8.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45773581,3136.0,-,OPEL,Vectra,1994,Sedan,0,2.0,2697.0,4.0,04-May,1,Green,2.0,0,0,1,0,0,1,0,False,False,False,False,True,False
45390454,27284.0,777,TOYOTA,Camry,2014,Sedan,1,2.5,113600.0,4.0,04-May,1,Silver,8.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45645924,16308.0,779,TOYOTA,Camry,2013,Sedan,1,2.5,232032.0,4.0,04-May,1,Silver,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45802891,41547.0,639,HYUNDAI,Santa FE,2014,Jeep,1,2.0,133169.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45751853,2666.0,753,KIA,Optima,2012,Sedan,1,2.4,150246.0,4.0,04-May,1,Brown,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45812670,4704.0,738,CHEVROLET,Cruze,2017,Sedan,1,1.4,150453.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45729915,29711.0,924,SSANGYONG,REXTON,2011,Jeep,1,2.7,121649.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45621627,13172.0,1793,MERCEDES-BENZ,E 350,2011,Sedan,1,5.5,325811.0,8.0,04-May,1,Black,12.0,0,1,0,0,0,0,0,True,False,False,False,False,False
45795280,31988.0,-,LEXUS,GX 470 470,2003,Jeep,1,4.7,147200.0,8.0,04-May,1,Grey,4.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45806491,6272.0,1051,CHRYSLER,200,2016,Sedan,1,2.4,90835.0,4.0,04-May,1,Black,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45655596,14113.0,586,TOYOTA,Prius,2012,Hatchback,1,1.8,418667.0,4.0,04-May,1,White,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45787856,2822.0,-,NISSAN,March 231212,2002,Sedan,0,1.2,181000.0,4.0,04-May,0,Purple,12.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45797053,34657.0,777,HYUNDAI,H1,2014,Minivan,1,2.5,154672.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45798386,20385.0,530,NISSAN,Juke,2013,Jeep,1,1.6,75000.0,4.0,04-May,1,Grey,8.0,1,0,0,1,0,0,0,False,False,False,False,True,False
45809416,23659.0,691,HONDA,FIT,2017,Hatchback,1,1.3,49000.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45809917,40954.0,382,TOYOTA,Aqua,2017,Universal,1,1.5,6589.0,4.0,04-May,1,Green,4.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45794085,15681.0,-,BMW,X5,2001,Jeep,1,3.0,111111.0,6.0,04-May,1,Silver,4.0,0,0,0,1,0,0,1,True,False,False,False,False,False
45810989,33243.0,2225,LEXUS,GX 460,2017,Jeep,1,4.6,69918.0,8.0,04-May,1,White,12.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45787212,16308.0,-,TOYOTA,Prius,2010,Hatchback,0,1.8,185000.0,4.0,04-May,1,Silver,6.0,0,0,0,0,1,1,0,False,True,False,False,False,False
45813955,64446.5,1481,MERCEDES-BENZ,E 400,2017,Coupe,1,3.0,36866.0,6.0,02-Mar,1,Silver,12.0,0,1,0,0,0,0,1,False,False,False,False,True,False
45801904,19736.0,730,HYUNDAI,Elantra,2016,Sedan,1,1.6,37405.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45792744,7370.0,530,CHEVROLET,Aveo,2012,Sedan,1,1.6,83244.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45764911,54568.0,1363,LEXUS,GX 460,2012,Jeep,1,4.6,255406.0,8.0,04-May,1,Black,6.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45813603,1098.0,431,FORD,Fusion,2016,Sedan,1,2.0,287178.0,4.0,04-May,1,Grey,12.0,0,1,0,0,0,1,0,False,True,False,False,False,False
45730019,22894.0,-,HYUNDAI,Elantra,2014,Sedan,1,1.8,112000.0,4.0,04-May,1,Grey,10.0,0,0,0,1,0,1,0,False,False,False,False,True,False
45730806,19601.0,629,HYUNDAI,Elantra,2015,Sedan,1,1.6,35607.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,False,False,False,True,False,False
45792605,20071.0,-,TOYOTA,Prius,2012,Hatchback,1,1.8,150000.0,4.0,04-May,0,Silver,8.0,0,0,0,0,1,1,0,False,True,False,False,False,False
45793930,7213.0,-,CHEVROLET,Cruze Cruze,2003,Hatchback,0,1.3,160000.0,4.0,04-May,0,Red,2.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45788825,15053.0,474,CHEVROLET,Cruze,2013,Sedan,1,1.4,16800.0,4.0,04-May,1,Blue,10.0,1,0,0,1,0,1,0,False,False,False,False,True,False
45510310,51746.0,-,TOYOTA,Land Cruiser,2008,Jeep,1,4.7,138000.0,8.0,>5,1,Black,10.0,0,1,0,0,0,0,0,False,False,False,False,True,False
45788463,21326.0,1211,BMW,328 i,2010,Sedan,1,3.0,94000.0,6.0,04-May,1,Sky blue,4.0,1,0,0,1,0,0,0,False,False,False,False,True,False
45732623,9164.0,765,HYUNDAI,Sonata,2015,Sedan,1,2.0,384212.0,4.0,04-May,1,Orange,4.0,0,1,0,0,0,1,0,False,False,False,True,False,False
45732551,31361.0,862,BMW,328,2013,Sedan,1,2.8,108800.0,4.0,04-May,1,White,4.0,1,0,0,1,0,0,1,False,False,False,False,True,False
45646198,22894.0,1273,MERCEDES-BENZ,ML 350,2015,Jeep,1,3.5,79080.0,6.0,04-May,1,Grey,12.0,0,1,0,0,0,0,0,True,False,False,False,False,False
45788496,5331.0,-,MERCEDES-BENZ,E 300,1989,Sedan,0,3.0,367000.0,6.0,04-May,1,Grey,0.0,0,1,0,0,0,0,1,False,False,False,False,True,False
41249712,17880.5,-,HYUNDAI,Elantra,2013,Sedan,1,1.8,120000.0,4.0,04-May,1,Carnelian red,8.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45809956,54822.0,1017,HONDA,Civic,2017,Sedan,1,2.0,28899.0,4.0,04-May,1,Black,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45725807,15555.0,836,SSANGYONG,Actyon,2010,Sedan,1,2.0,201000.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45802993,13360.0,707,HYUNDAI,Santa FE,2011,Jeep,1,2.0,52876.0,4.0,04-May,1,Silver,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45721222,11290.0,-,HONDA,FIT,2005,Hatchback,0,1.3,150000.0,4.0,04-May,0,Silver,4.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45802267,28423.0,777,HYUNDAI,H1,2014,Minivan,1,2.5,190000.0,4.0,04-May,1,White,4.0,0,1,0,0,0,1,0,True,False,False,False,False,False
45781829,9408.0,-,MITSUBISHI,Pajero,1996,Jeep,0,2.4,198000.0,6.0,02-Mar,1,Blue,2.0,0,1,0,0,0,0,0,False,False,False,False,False,False
45768343,18817.0,-,TOYOTA,Prius,2011,Hatchback,1,1.8,139300.0,4.0,04-May,1,White,6.0,0,1,0,0,0,1,0,False,False,False,False,True,False
45603421,12544.0,-,MERCEDES-BENZ,E 220,2004,Sedan,0,2.2,259000.0,4.0,04-May,1,Silver,10.0,1,0,0,1,0,0,1,True,False,False,False,False,False
